;customer_answer;Flag Atraso Cliente5_soma;[FLAG]Cancelado_soma;[FLAG] Pratica_indevida_soma;[FLAG] Sac_pos_entrega_soma;[FLAG] Reversa_soma;[FLAG] Mais de uma entrega_soma;[FLAG] Recompra_soma;[FLAG] Insucesso_soma;[FLAG] End. N.Localizado/Ausente_soma;[FLAG] Tempo Habil_soma;[FLAG] Leves_soma;[FLAG] Private_Label_soma
6347;10;0.0;0.0;0;0;0.0;2;0;0;0;0;0.0;1
6348;10;0.0;0.0;0;0;0.0;0;0;0;0;0;0.0;0
6349;10;0.0;0.0;0;0;0.0;0;0;0;0;0;0.0;0
6350;10;0.0;0.0;0;0;0.0;3;0;0;0;0;0.0;1
6351;10;0.0;0.0;0;0;0.0;0;0;0;0;0;0.0;0
6352;10;0.0;0.0;0;0;0.0;0;0;0;0;0;0.0;0
6353;10;0.0;0.0;0;0;0.0;0;0;0;0;0;0.0;0
6354;10;0.0;0.0;0;0;0.0;3;0;0;0;0;0.0;0
6355;10;0.0;0.0;0;0;0.0;0;0;0;0;0;0.0;0
6356;10;0.0;0.0;0;0;0.0;0;0;0;0;0;0.0;0
6357;10;0.0;0.0;0;0;0.0;0;0;0;0;0;0.0;0
6358;10;0.0;0.0;0;0;0.0;2;0;0;0;0;0.0;0
6359;10;0.0;0.0;0;0;0.0;0;0;0;0;0;0.0;0
6360;10;0.0;0.0;0;0;0.0;2;0;0;0;0;0.0;1
6361;10;0.0;0.0;0;0;0.0;0;0;0;0;0;0.0;0
6362;10;0.0;0.0;0;0;0.0;2;0;0;0;0;0.0;0
6363;10;0.0;0.0;0;0;0.0;0;0;0;0;0;0.0;0
6364;10;0.0;0.0;0;0;0.0;2;0;0;0;0;0.0;0
6365;10;0.0;0.0;0;0;0.0;1;0;0;0;0;0.0;0
6366;10;0.0;0.0;0;0;0.0;0;0;0;0;0;0.0;1
6367;10;0.0;0.0;0;0;0.0;2;0;0;0;0;0.0;2
6368;10;0.0;0.0;0;0;0.0;3;0;0;0;0;0.0;1
6369;10;0.0;0.0;0;0;0.0;0;0;0;0;0;0.0;0
6370;10;0.0;0.0;0;0;0.0;0;0;0;0;0;0.0;0
6371;10;0.0;0.0;0;0;0.0;0;0;0;0;0;0.0;0
6372;10;0.0;0.0;0;0;0.0;1;0;0;0;0;0.0;0
6373;10;0.0;0.0;0;0;0.0;1;0;0;0;0;0.0;1
6374;10;0.0;0.0;0;0;0.0;0;0;0;0;0;0.0;1
6375;10;0.0;0.0;0;0;0.0;0;0;0;0;0;0.0;0
6376;10;0.0;0.0;0;0;0.0;1;0;0;0;0;0.0;0
6377;10;0.0;0.0;0;0;0.0;0;0;0;0;0;0.0;0
6378;10;0.0;0.0;0;0;0.0;0;0;0;0;0;0.0;1
6379;10;0.0;0.0;0;0;0.0;2;0;0;0;0;0.0;0
6380;10;0.0;0.0;0;0;0.0;0;0;0;0;0;0.0;1
6381;10;0.0;0.0;0;0;0.0;3;0;0;0;0;0.0;1
6382;10;0.0;0.0;0;0;0.0;0;0;0;0;0;0.0;1
6383;10;0.0;0.0;0;0;0.0;0;0;0;0;0;0.0;1
6384;10;0.0;0.0;0;0;0.0;5;0;0;0;0;0.0;0
6385;10;0.0;0.0;0;0;0.0;0;0;0;0;0;0.0;1
6386;10;0.0;0.0;0;0;0.0;0;0;0;0;0;0.0;0
6387;10;0.0;0.0;0;0;0.0;0;0;0;0;0;0.0;0
6388;10;0.0;0.0;0;0;0.0;1;0;0;0;0;0.0;0
6389;10;0.0;0.0;0;0;0.0;0;0;0;0;0;0.0;0
6390;10;0.0;0.0;0;0;0.0;2;0;0;0;0;0.0;0
6391;10;0.0;0.0;0;0;0.0;0;0;0;0;0;0.0;0
6392;10;0.0;0.0;0;0;0.0;0;0;0;0;0;0.0;1
6393;10;0.0;0.0;0;0;0.0;2;0;0;0;0;0.0;1
6394;10;0.0;0.0;0;0;0.0;0;0;0;0;0;0.0;0
6395;10;0.0;0.0;0;0;0.0;0;0;0;0;0;0.0;1
6396;10;0.0;0.0;0;0;0.0;0;0;0;0;0;0.0;0
6397;10;0.0;0.0;0;0;0.0;0;0;0;0;0;0.0;0
6398;10;0.0;0.0;0;0;0.0;1;0;0;0;0;0.0;1
6399;10;0.0;0.0;0;0;0.0;0;0;0;0;0;0.0;1
6400;10;0.0;0.0;0;0;0.0;0;0;0;0;0;0.0;0
6401;10;0.0;0.0;0;0;0.0;2;0;0;0;0;0.0;0
6402;10;0.0;0.0;0;0;0.0;2;0;0;0;0;0.0;1
6403;10;0.0;0.0;0;0;0.0;0;0;0;0;0;0.0;0
6404;10;0.0;0.0;0;0;0.0;0;0;0;0;0;0.0;0
6405;10;0.0;0.0;0;0;0.0;0;0;0;0;0;0.0;0
6406;10;0.0;0.0;0;0;0.0;3;0;0;0;0;0.0;2
6407;10;0.0;0.0;0;0;0.0;0;0;0;0;0;0.0;0
6408;10;0.0;0.0;0;0;0.0;0;0;0;0;0;0.0;0
6409;10;0.0;0.0;0;0;0.0;1;0;0;0;0;0.0;0
6410;10;0.0;0.0;0;0;0.0;0;0;0;0;0;0.0;0
6411;10;0.0;0.0;0;0;0.0;0;0;0;0;0;0.0;0
6412;10;0.0;0.0;0;0;0.0;1;0;0;0;0;0.0;0
6413;10;0.0;0.0;0;0;0.0;7;0;0;0;0;1.0;4
6414;10;0.0;0.0;0;0;0.0;0;0;0;0;0;0.0;0
6415;10;0.0;0.0;0;0;0.0;0;0;0;0;0;1.0;0
6416;10;0.0;0.0;0;0;0.0;0;0;0;0;0;0.0;0
6417;10;0.0;0.0;0;0;0.0;0;0;0;0;0;0.0;0
6418;10;0.0;0.0;0;0;0.0;0;0;0;0;0;0.0;0
6419;10;0.0;0.0;0;1;0.0;2;1;0;0;0;0.0;0
6420;10;0.0;0.0;0;0;0.0;1;0;0;0;0;0.0;0
6421;10;0.0;0.0;0;0;0.0;0;0;0;0;0;0.0;0
6422;10;0.0;0.0;0;0;0.0;0;0;0;0;0;0.0;0
6423;10;0.0;0.0;0;0;0.0;0;0;0;0;0;0.0;1
6424;10;0.0;0.0;0;0;0.0;1;0;0;0;0;0.0;0
6425;10;0.0;0.0;0;0;0.0;0;0;0;0;0;0.0;0
6426;10;0.0;0.0;0;0;0.0;1;0;0;0;0;0.0;0
6427;10;0.0;0.0;0;0;0.0;0;0;0;0;0;0.0;0
6428;10;0.0;0.0;0;0;0.0;0;0;0;0;0;0.0;0
6429;10;0.0;0.0;0;0;0.0;0;0;0;0;0;0.0;0
6430;10;0.0;0.0;0;0;0.0;0;0;0;0;0;0.0;0
6431;10;0.0;0.0;0;0;0.0;0;0;0;0;0;0.0;0
6432;10;0.0;0.0;0;0;0.0;1;0;0;0;0;0.0;0
6433;10;0.0;0.0;0;0;0.0;0;0;0;0;0;0.0;0
6434;10;0.0;0.0;0;0;0.0;0;0;0;0;0;0.0;1
6435;10;0.0;0.0;0;0;0.0;1;0;0;0;0;0.0;0
6436;10;0.0;0.0;0;0;0.0;0;0;0;0;0;0.0;1
6437;10;0.0;0.0;0;0;0.0;2;0;0;0;0;0.0;1
6438;10;0.0;0.0;0;0;0.0;0;0;0;0;0;0.0;0
6439;10;0.0;0.0;0;0;0.0;0;0;0;0;0;0.0;1
6440;10;0.0;0.0;0;0;0.0;0;0;0;0;0;0.0;0
6441;10;0.0;0.0;0;0;0.0;0;0;0;0;0;0.0;0
6442;10;0.0;0.0;0;0;0.0;0;0;0;0;0;0.0;0
6443;10;0.0;0.0;0;0;0.0;0;0;0;0;0;0.0;0
6444;10;0.0;0.0;0;0;0.0;2;0;0;0;0;0.0;1
6445;10;0.0;0.0;0;0;0.0;0;0;0;0;0;0.0;0
6446;10;0.0;0.0;0;0;0.0;1;0;0;0;0;0.0;0
6447;10;0.0;0.0;0;0;0.0;0;0;0;0;0;0.0;0
6448;10;0.0;0.0;0;0;0.0;0;0;0;0;0;0.0;0
6449;10;0.0;0.0;0;0;0.0;0;0;0;0;0;0.0;0
6450;10;0.0;0.0;0;0;0.0;0;0;0;0;0;0.0;0
6451;10;0.0;0.0;0;0;0.0;0;0;0;0;0;0.0;0
6452;10;0.0;0.0;0;0;0.0;0;0;0;0;0;0.0;0
6453;10;0.0;0.0;0;0;0.0;0;0;0;0;0;0.0;0
6454;10;0.0;0.0;0;0;0.0;2;0;0;0;0;0.0;0
6455;10;0.0;0.0;0;0;0.0;1;0;0;0;0;0.0;1
6456;10;0.0;0.0;0;0;0.0;0;0;0;0;0;0.0;0
6457;10;0.0;0.0;0;0;0.0;0;0;0;0;0;0.0;0
6458;10;0.0;0.0;0;0;0.0;0;0;0;0;0;0.0;0
6459;10;0.0;0.0;0;0;0.0;0;0;0;0;0;0.0;0
6460;10;0.0;0.0;0;0;0.0;0;0;0;0;0;0.0;0
6461;10;0.0;0.0;0;0;0.0;0;0;0;0;0;0.0;0
6462;10;0.0;0.0;0;0;0.0;0;0;0;0;0;0.0;0
6463;10;0.0;0.0;0;0;0.0;0;0;0;0;0;0.0;0
6464;10;0.0;0.0;0;0;0.0;2;2;0;0;0;0.0;1
6465;10;0.0;0.0;0;0;0.0;0;0;0;0;0;0.0;0
6466;10;0.0;0.0;0;0;0.0;0;0;0;0;0;0.0;1
6467;10;0.0;0.0;0;0;0.0;0;0;0;0;0;0.0;1
6468;10;0.0;0.0;0;0;0.0;0;0;0;0;0;0.0;0
6469;10;0.0;0.0;0;0;0.0;0;0;0;0;0;0.0;0
6470;10;0.0;0.0;0;0;0.0;0;0;0;0;0;0.0;0
6471;10;0.0;0.0;0;0;0.0;5;0;0;0;0;1.0;1
6472;10;0.0;0.0;0;0;0.0;0;0;0;0;0;0.0;0
6473;10;0.0;0.0;0;0;0.0;1;0;0;0;0;0.0;1
6474;10;0.0;0.0;0;0;0.0;2;0;0;0;0;0.0;0
6475;10;0.0;0.0;0;0;0.0;0;0;0;0;0;0.0;0
6476;10;0.0;0.0;0;0;0.0;3;0;0;0;0;0.0;2
6477;10;0.0;0.0;0;0;0.0;0;0;0;0;0;0.0;0
6478;10;0.0;0.0;0;0;0.0;0;0;0;0;0;0.0;0
6479;10;0.0;0.0;0;0;0.0;0;0;0;0;0;0.0;0
6480;10;0.0;0.0;0;0;0.0;2;0;0;0;0;0.0;2
6481;10;0.0;0.0;0;0;0.0;0;0;0;0;0;0.0;0
6482;10;0.0;0.0;0;0;0.0;0;0;0;0;0;0.0;0
6483;10;0.0;0.0;0;0;0.0;0;0;0;0;0;0.0;0
6484;10;0.0;0.0;0;0;0.0;2;0;0;0;0;0.0;0
6485;10;0.0;0.0;0;0;0.0;0;0;0;0;0;0.0;0
6486;10;0.0;0.0;0;0;0.0;0;0;0;0;0;0.0;1
6487;10;0.0;0.0;0;0;0.0;0;0;0;0;0;0.0;0
6488;10;0.0;0.0;0;0;0.0;0;0;0;0;0;0.0;0
6489;10;0.0;0.0;0;0;0.0;0;0;0;0;0;0.0;1
6490;10;0.0;0.0;0;0;0.0;0;0;0;0;0;0.0;0
6491;10;0.0;0.0;0;0;0.0;0;0;0;0;0;0.0;0
6492;10;0.0;0.0;0;0;0.0;0;0;0;0;0;0.0;0
6493;10;0.0;0.0;0;0;0.0;0;0;0;0;0;0.0;0
6494;10;0.0;0.0;0;0;0.0;1;0;0;0;0;0.0;0
6495;10;0.0;0.0;0;0;0.0;0;0;0;0;0;0.0;0
6496;10;0.0;0.0;0;0;0.0;0;0;0;0;0;0.0;0
6497;10;0.0;0.0;0;0;0.0;0;0;0;0;0;0.0;0
6498;10;0.0;0.0;0;0;0.0;0;0;0;0;0;0.0;0
6499;10;0.0;0.0;0;0;0.0;0;0;0;0;0;0.0;0
6500;10;0.0;0.0;0;0;0.0;2;0;0;0;0;0.0;0
6501;10;0.0;0.0;0;0;0.0;0;0;0;0;0;0.0;0
6502;10;0.0;0.0;0;0;0.0;2;0;0;0;0;0.0;0
6503;10;0.0;0.0;0;0;0.0;0;0;0;0;0;0.0;1
6504;10;0.0;0.0;0;0;0.0;0;0;0;0;0;0.0;0
6505;10;0.0;0.0;0;0;0.0;0;0;0;0;0;0.0;1
6506;10;0.0;0.0;0;0;0.0;0;0;0;0;0;0.0;0
6507;10;0.0;0.0;0;0;0.0;0;0;0;0;0;0.0;0
6508;10;0.0;0.0;0;0;0.0;5;0;0;0;0;0.0;2
6509;10;0.0;0.0;0;0;0.0;1;0;0;0;0;0.0;0
6510;10;0.0;0.0;0;0;0.0;0;0;0;0;0;0.0;1
6511;10;0.0;0.0;0;0;0.0;0;0;0;0;0;0.0;0
6512;10;0.0;0.0;0;0;0.0;0;0;0;0;0;0.0;0
6513;10;0.0;0.0;0;0;0.0;0;0;0;0;0;0.0;0
6514;10;0.0;0.0;0;0;0.0;0;0;0;0;0;0.0;0
6515;10;0.0;0.0;0;0;0.0;0;0;0;0;0;0.0;0
6516;10;0.0;0.0;0;0;0.0;0;0;0;0;0;0.0;0
6517;10;0.0;0.0;0;0;0.0;0;0;0;0;0;0.0;0
6518;10;0.0;0.0;0;0;0.0;1;0;0;0;0;0.0;0
6519;10;0.0;0.0;0;0;0.0;0;0;0;0;0;0.0;1
6520;10;0.0;0.0;0;0;0.0;2;0;0;0;0;0.0;0
6521;10;0.0;0.0;0;0;0.0;1;0;0;0;0;0.0;0
6522;10;0.0;0.0;0;0;0.0;2;0;0;0;0;0.0;2
6523;10;0.0;0.0;0;0;0.0;1;0;0;0;0;0.0;0
6524;10;0.0;0.0;0;0;0.0;0;0;0;0;0;0.0;0
6525;10;0.0;0.0;0;0;0.0;1;0;0;0;0;0.0;0
6526;10;0.0;0.0;0;0;0.0;2;0;0;0;0;0.0;0
6527;10;0.0;0.0;0;0;0.0;2;0;0;0;0;0.0;1
6528;10;0.0;0.0;0;0;0.0;0;0;0;0;0;0.0;0
6529;10;0.0;0.0;0;0;0.0;0;0;0;0;0;0.0;0
6530;10;0.0;0.0;0;0;0.0;0;0;0;0;0;0.0;0
6531;10;0.0;0.0;0;0;0.0;1;0;0;0;0;0.0;0
6532;10;0.0;0.0;0;0;0.0;0;0;0;0;0;0.0;0
6533;10;0.0;0.0;0;0;0.0;0;0;0;0;0;0.0;0
6534;10;0.0;0.0;0;1;0.0;2;1;0;0;0;0.0;0
6535;10;0.0;0.0;0;0;0.0;0;0;0;0;0;0.0;0
6536;10;0.0;0.0;0;0;0.0;0;0;0;0;0;0.0;0
6537;10;0.0;0.0;0;0;0.0;1;0;0;0;0;0.0;0
6538;10;0.0;0.0;0;0;0.0;1;0;0;0;0;0.0;0
6539;10;0.0;0.0;0;0;0.0;2;0;0;0;0;0.0;1
6540;10;0.0;0.0;0;0;0.0;0;0;0;0;0;0.0;0
6541;10;0.0;0.0;0;0;0.0;0;0;0;0;0;0.0;0
6542;10;0.0;0.0;0;0;0.0;2;0;0;0;0;0.0;1
6543;10;0.0;0.0;0;0;0.0;1;0;0;0;0;0.0;1
6544;10;0.0;0.0;0;0;0.0;0;0;0;0;0;0.0;0
6545;10;0.0;0.0;0;0;0.0;0;0;0;0;0;0.0;0
6546;10;0.0;0.0;0;0;0.0;1;0;0;0;0;0.0;0
6547;10;0.0;0.0;0;0;0.0;2;0;0;0;0;0.0;1
6548;10;0.0;0.0;0;0;0.0;0;0;0;0;0;0.0;0
6549;10;0.0;0.0;0;0;0.0;0;0;0;0;0;0.0;0
6550;10;0.0;0.0;0;0;0.0;3;0;0;0;0;0.0;0
6551;10;0.0;0.0;0;0;0.0;0;0;0;0;0;0.0;0
6552;10;0.0;0.0;0;0;0.0;0;0;0;0;0;0.0;0
6553;10;0.0;0.0;0;0;0.0;2;0;0;0;0;0.0;0
6554;10;0.0;0.0;0;0;0.0;0;0;0;0;0;0.0;0
6555;10;0.0;0.0;0;0;0.0;0;0;0;0;0;0.0;0
6556;10;0.0;0.0;0;0;0.0;1;0;0;0;0;0.0;0
6557;10;0.0;0.0;0;0;0.0;0;0;0;0;0;0.0;0
6558;10;0.0;0.0;0;0;0.0;2;0;0;0;0;0.0;0
6559;10;0.0;0.0;0;0;0.0;0;0;0;0;0;0.0;0
6560;10;0.0;0.0;0;0;0.0;0;0;0;0;0;0.0;0
6561;10;0.0;0.0;0;0;0.0;0;0;0;0;0;0.0;0
6562;10;0.0;0.0;0;0;0.0;0;0;0;0;0;0.0;0
6563;10;0.0;0.0;0;0;0.0;0;0;0;0;0;0.0;0
6564;10;0.0;0.0;0;0;0.0;0;0;0;0;0;0.0;0
6565;10;0.0;0.0;0;0;0.0;2;0;0;0;0;0.0;1
6566;10;0.0;0.0;0;0;0.0;0;0;0;0;0;0.0;0
6567;10;0.0;0.0;0;0;0.0;0;0;0;0;0;0.0;0
6568;10;0.0;0.0;0;0;0.0;0;0;0;0;0;0.0;0
6569;10;0.0;0.0;0;0;0.0;0;0;0;0;0;0.0;1
6570;10;0.0;0.0;0;0;0.0;0;0;0;0;0;0.0;0
6571;10;0.0;0.0;0;0;0.0;0;0;0;0;0;0.0;0
6572;10;0.0;0.0;0;0;0.0;0;0;0;0;0;0.0;0
6573;10;0.0;0.0;0;0;0.0;1;0;0;0;0;0.0;0
6574;10;0.0;0.0;0;0;0.0;1;0;0;0;0;0.0;0
6575;10;0.0;0.0;0;0;0.0;0;0;0;0;0;0.0;0
6576;10;0.0;0.0;0;0;0.0;0;0;0;0;0;0.0;0
6577;10;0.0;0.0;0;0;0.0;0;0;0;0;0;0.0;0
6578;10;0.0;0.0;0;0;0.0;0;0;0;0;0;0.0;0
6579;10;0.0;0.0;0;0;0.0;2;0;0;0;0;0.0;1
6580;10;0.0;0.0;0;0;0.0;1;0;0;0;0;0.0;0
6581;10;0.0;0.0;0;0;0.0;0;0;0;0;0;0.0;0
6582;10;0.0;0.0;0;0;0.0;0;0;0;0;0;0.0;0
6583;10;0.0;0.0;0;0;0.0;0;0;0;0;0;0.0;0
6584;10;0.0;0.0;0;0;0.0;0;0;0;0;0;0.0;1
6585;10;0.0;0.0;0;0;0.0;0;0;0;0;0;0.0;1
6586;10;0.0;0.0;0;0;0.0;0;0;0;0;0;0.0;1
6587;10;0.0;0.0;0;0;0.0;0;0;0;0;0;0.0;0
6588;10;0.0;0.0;0;0;0.0;0;0;0;0;0;0.0;0
6589;10;0.0;0.0;0;0;0.0;2;0;0;0;0;0.0;0
6590;10;0.0;0.0;0;0;0.0;0;0;0;0;0;0.0;1
6591;10;0.0;0.0;0;1;0.0;3;1;0;0;0;0.0;1
6592;10;0.0;0.0;0;0;0.0;0;0;0;0;0;0.0;0
6593;10;0.0;0.0;0;0;0.0;2;0;0;0;0;0.0;0
6594;10;0.0;0.0;0;0;0.0;2;0;0;0;0;0.0;2
6595;10;0.0;0.0;0;0;0.0;2;0;0;0;0;0.0;0
6596;10;0.0;0.0;0;0;0.0;4;0;0;0;0;0.0;1
6597;10;0.0;0.0;0;0;0.0;0;0;0;0;0;0.0;1
6598;10;0.0;0.0;0;0;0.0;2;0;0;0;0;0.0;2
6599;10;0.0;0.0;0;0;0.0;0;0;0;0;0;0.0;0
6600;10;0.0;0.0;0;0;0.0;0;0;0;0;0;0.0;1
6601;10;0.0;0.0;0;0;0.0;0;0;0;0;0;0.0;0
6602;10;0.0;0.0;0;0;0.0;1;0;0;0;0;0.0;0
6603;10;0.0;0.0;0;0;0.0;0;0;0;0;0;0.0;0
6604;10;0.0;0.0;0;0;0.0;0;0;0;0;0;0.0;1
6605;10;0.0;0.0;0;0;0.0;0;0;0;0;0;0.0;0
6606;10;0.0;0.0;0;0;0.0;0;0;0;0;0;0.0;1
6607;10;0.0;0.0;0;0;0.0;0;0;0;0;0;0.0;0
6608;10;0.0;0.0;0;0;0.0;0;0;0;0;0;0.0;1
6609;10;0.0;0.0;0;0;0.0;0;0;0;0;0;0.0;1
6610;10;0.0;0.0;0;0;0.0;0;0;0;0;0;0.0;1
6611;10;0.0;0.0;0;0;0.0;3;0;0;0;0;0.0;2
6612;10;0.0;0.0;0;0;0.0;0;0;0;0;0;0.0;0
6613;10;0.0;0.0;0;0;0.0;0;0;0;0;0;0.0;0
6614;10;0.0;0.0;0;0;0.0;1;0;0;0;0;0.0;1
6615;10;0.0;0.0;0;0;0.0;2;0;0;0;0;0.0;0
6616;10;0.0;0.0;0;0;0.0;0;0;0;0;0;0.0;1
6617;10;0.0;0.0;0;0;0.0;0;0;0;0;0;0.0;1
6618;10;0.0;0.0;0;0;0.0;4;0;0;0;0;0.0;1
6619;10;0.0;0.0;0;0;0.0;2;0;0;0;0;0.0;0
6620;10;0.0;0.0;0;0;0.0;3;0;0;0;0;0.0;3
6621;10;0.0;0.0;0;0;0.0;4;0;0;0;0;0.0;1
6622;10;0.0;0.0;0;0;0.0;2;0;0;0;0;0.0;1
6623;10;0.0;0.0;0;0;0.0;4;0;0;0;0;0.0;1
6624;10;0.0;0.0;0;0;0.0;2;0;0;0;0;0.0;0
6625;10;0.0;0.0;0;0;0.0;0;0;0;0;0;0.0;0
6626;10;0.0;0.0;0;0;0.0;1;0;0;0;0;0.0;0
6627;10;0.0;0.0;0;0;0.0;4;0;0;0;0;0.0;3
6628;10;0.0;0.0;0;0;0.0;0;0;0;0;0;0.0;1
6629;10;0.0;0.0;0;0;0.0;0;0;0;0;0;0.0;0
6630;10;0.0;0.0;0;0;0.0;5;0;0;0;0;0.0;0
6631;10;0.0;0.0;0;0;0.0;3;0;0;0;0;0.0;1
6632;10;0.0;0.0;0;0;0.0;2;0;0;0;0;0.0;1
6633;10;0.0;0.0;0;0;0.0;0;0;0;0;0;0.0;0
6634;10;0.0;0.0;0;0;0.0;3;0;0;0;0;0.0;1
6635;10;0.0;0.0;0;0;0.0;0;0;0;0;0;0.0;0
6636;10;0.0;0.0;0;0;0.0;0;0;0;0;0;0.0;1
6637;10;0.0;0.0;0;0;0.0;0;0;0;0;0;0.0;1
6638;10;0.0;0.0;0;0;0.0;0;0;0;0;0;0.0;0
6639;10;0.0;0.0;0;0;0.0;0;0;0;0;0;0.0;0
6640;10;0.0;0.0;0;0;0.0;0;0;0;0;0;0.0;1
6641;10;0.0;0.0;0;0;0.0;1;0;0;0;0;0.0;0
6642;10;0.0;0.0;0;0;0.0;1;0;0;0;0;0.0;0
6643;10;0.0;0.0;0;0;0.0;1;0;0;0;0;0.0;0
6644;10;0.0;0.0;0;0;0.0;0;0;0;0;0;0.0;0
6645;10;0.0;0.0;0;0;0.0;0;0;0;0;0;0.0;0
6646;10;0.0;0.0;0;0;0.0;3;0;0;0;0;0.0;2
6647;10;0.0;0.0;0;0;0.0;0;0;0;0;0;0.0;0
6648;10;0.0;0.0;0;0;0.0;1;0;0;0;0;0.0;0
6649;10;0.0;0.0;0;0;0.0;0;0;0;0;0;0.0;0
6650;10;0.0;0.0;0;0;0.0;0;0;0;0;0;0.0;0
6651;10;0.0;0.0;0;0;0.0;0;0;0;0;0;0.0;0
6652;10;0.0;0.0;0;0;0.0;0;0;0;0;0;0.0;0
6653;10;0.0;0.0;0;0;0.0;1;0;0;0;0;0.0;1
6654;10;0.0;0.0;0;0;0.0;0;0;0;0;0;0.0;0
6655;10;0.0;0.0;0;0;0.0;0;0;0;0;0;0.0;0
6656;10;0.0;0.0;0;0;0.0;0;0;0;0;0;0.0;1
6657;10;0.0;0.0;0;0;0.0;0;0;0;0;0;0.0;0
6658;10;0.0;0.0;0;0;0.0;1;0;0;0;0;0.0;0
6659;10;0.0;0.0;0;0;0.0;0;0;0;0;0;0.0;1
6660;10;0.0;0.0;0;0;0.0;0;0;0;0;0;0.0;0
6661;10;0.0;0.0;0;0;0.0;0;0;0;0;0;0.0;0
6662;10;0.0;0.0;0;0;0.0;0;0;0;0;0;0.0;1
6663;10;0.0;0.0;0;0;0.0;1;0;0;0;0;0.0;0
6664;10;0.0;0.0;0;0;0.0;1;0;0;0;0;0.0;1
6665;10;0.0;0.0;0;0;0.0;0;0;0;0;0;0.0;0
6666;10;0.0;0.0;0;0;0.0;1;0;0;0;0;0.0;0
6667;10;0.0;0.0;0;0;0.0;0;0;0;0;0;0.0;1
6668;10;0.0;0.0;0;0;0.0;0;0;0;0;0;0.0;0
6669;10;0.0;0.0;0;0;0.0;0;0;0;0;0;0.0;1
6670;10;0.0;0.0;0;0;0.0;0;0;0;0;0;0.0;0
6671;10;0.0;0.0;0;0;0.0;0;0;0;0;0;0.0;0
6672;10;0.0;0.0;1;0;0.0;2;0;0;0;0;0.0;1
6673;10;0.0;0.0;0;0;0.0;4;0;0;0;0;0.0;1
6674;10;0.0;0.0;0;0;0.0;0;0;0;0;0;0.0;0
6675;10;0.0;0.0;0;0;0.0;0;0;0;0;0;0.0;0
6676;10;0.0;0.0;0;0;0.0;0;0;0;0;0;0.0;1
6677;10;0.0;0.0;0;0;0.0;0;0;0;0;0;0.0;0
6678;10;0.0;0.0;0;0;0.0;0;0;0;0;0;0.0;0
6679;10;0.0;0.0;0;0;0.0;0;0;0;0;0;0.0;0
6680;10;0.0;0.0;0;0;0.0;2;0;0;0;0;0.0;2
6681;10;0.0;0.0;0;0;0.0;0;0;0;0;0;0.0;0
6682;10;0.0;0.0;0;0;0.0;0;0;0;0;0;0.0;0
6683;10;0.0;0.0;0;0;0.0;0;0;0;0;0;0.0;1
6684;10;0.0;0.0;0;0;0.0;0;0;0;0;0;0.0;0
6685;10;0.0;0.0;0;0;0.0;2;0;0;0;0;0.0;0
6686;10;0.0;0.0;0;0;0.0;0;0;0;0;0;0.0;0
6687;10;0.0;0.0;0;0;0.0;0;0;0;0;0;0.0;1
6688;10;0.0;0.0;0;0;0.0;1;0;0;0;0;0.0;0
6689;10;0.0;0.0;0;0;0.0;2;0;0;0;0;0.0;0
6690;10;0.0;0.0;0;0;0.0;0;0;0;0;0;0.0;1
6691;10;0.0;0.0;0;0;0.0;3;0;0;0;0;0.0;2
6692;10;0.0;0.0;0;0;0.0;0;0;0;0;0;0.0;1
6693;10;0.0;0.0;0;0;0.0;0;0;0;0;0;0.0;1
6694;10;0.0;0.0;0;0;0.0;2;0;0;0;0;0.0;0
6695;10;0.0;0.0;0;0;0.0;0;0;0;0;0;0.0;1
6696;10;0.0;0.0;0;0;0.0;0;0;0;0;0;0.0;0
6697;10;0.0;0.0;0;0;0.0;0;0;0;0;0;0.0;0
6698;10;0.0;0.0;0;0;0.0;0;0;0;0;0;0.0;0
6699;10;0.0;0.0;0;0;0.0;0;0;0;0;0;0.0;0
6700;10;0.0;0.0;0;0;0.0;1;0;0;0;0;0.0;1
6701;10;0.0;0.0;0;0;0.0;0;0;0;0;0;0.0;0
6702;10;0.0;0.0;0;0;0.0;1;0;0;0;0;0.0;0
6703;10;0.0;0.0;0;0;0.0;0;0;0;0;0;0.0;0
6704;10;0.0;0.0;0;0;0.0;2;0;0;0;0;0.0;0
6705;10;0.0;0.0;0;0;0.0;3;0;0;0;0;0.0;2
6706;10;0.0;0.0;0;0;0.0;0;0;0;0;0;0.0;0
6707;10;0.0;0.0;0;0;0.0;0;0;0;0;0;0.0;0
6708;10;0.0;0.0;0;0;0.0;0;0;0;0;0;0.0;1
6709;10;0.0;0.0;0;0;0.0;0;0;0;0;0;0.0;0
6710;10;0.0;0.0;0;0;0.0;0;0;0;0;0;0.0;0
6711;10;0.0;0.0;0;0;0.0;0;0;0;0;0;1.0;0
6712;10;0.0;0.0;0;0;0.0;0;0;0;0;0;0.0;0
6713;10;0.0;0.0;0;0;0.0;0;0;0;0;0;0.0;0
6714;10;0.0;0.0;0;0;0.0;0;0;0;0;0;0.0;0
6715;10;0.0;0.0;0;0;0.0;2;0;0;0;0;0.0;2
6716;10;0.0;0.0;0;0;0.0;0;0;0;0;0;0.0;0
6717;10;0.0;0.0;0;0;0.0;0;0;0;0;0;0.0;1
6718;10;0.0;0.0;0;0;0.0;3;0;0;0;0;0.0;2
