index;customer_answer;pv_pai;Flag Atraso Cliente5_soma;[FLAG] Pratica_indevida_soma;[FLAG] Sac_pos_entrega_soma;[FLAG] Reversa_soma;[FLAG] Recompra_soma;[FLAG] Insucesso_soma;[FLAG] Mais de uma entrega_soma;2;1
1479;10;28048300;0;0;0;0;0;0;0;FALSO;0
1480;10;28192603;0;0;0;0;0;0;0;FALSO;0
1481;10;28233795;0;0;0;0;0;0;0;FALSO;0
1482;10;28213938;0;0;0;0;0;0;0;FALSO;0
1483;10;27935709;0;0;0;0;0;0;1;FALSO;0
1484;10;28256029;0;0;0;0;0;0;0;FALSO;0
1485;10;27711794;0;0;0;0;0;0;0;FALSO;0
1486;10;28010037;0;0;0;0;0;0;0;FALSO;0
1487;10;28014661;0;0;0;0;0;0;3;FALSO;0
1488;10;28120308;0;0;0;0;0;0;0;FALSO;0
1489;10;27932320;0;0;0;0;0;0;0;FALSO;0
1490;10;27885328;0;0;0;0;0;0;0;FALSO;0
1491;10;28095760;0;0;0;0;0;0;2;FALSO;0
1492;10;28113292;0;0;0;0;0;0;0;FALSO;0
1493;10;28049794;0;0;0;0;0;0;0;FALSO;0
1494;10;28261519;0;0;0;0;0;0;0;FALSO;0
1495;10;28203292;0;0;0;0;0;0;0;FALSO;0
1496;10;28399779;0;0;0;0;0;0;0;FALSO;0
1497;10;28253858;0;0;0;0;0;0;0;FALSO;0
1498;10;28039188;0;0;0;0;0;0;0;FALSO;0
1499;10;27707800;0;0;0;0;0;0;3;FALSO;0
1500;10;28027189;0;0;0;0;0;0;0;FALSO;0
1501;10;27808751;0;0;0;0;0;0;0;FALSO;0
1502;10;27805135;0;0;0;0;0;0;2;FALSO;0
1503;10;27994055;0;0;0;0;0;0;2;FALSO;0
1504;10;28107763;0;0;0;0;0;0;2;FALSO;0
1505;10;28245421;0;0;0;0;0;0;1;FALSO;0
1506;10;28099461;0;0;0;0;0;0;0;FALSO;0
1507;10;28079756;0;0;0;0;0;0;0;FALSO;0
1508;10;27958184;0;0;0;0;0;0;0;FALSO;0
1509;10;27937004;0;0;0;0;0;0;0;FALSO;0
1510;10;28143467;0;0;0;0;0;0;0;FALSO;0
1511;10;28247424;0;0;0;0;0;0;0;FALSO;0
1512;10;28017192;0;0;0;0;0;0;0;FALSO;0
1513;10;28151255;0;0;0;0;0;0;0;FALSO;0
1514;10;28231537;0;0;0;0;0;0;0;FALSO;0
1515;10;27885404;0;0;0;0;0;0;0;FALSO;0
1516;10;28220893;0;0;0;0;0;0;0;FALSO;0
1517;10;28197067;0;0;0;0;0;0;0;FALSO;0
1518;10;28208700;0;0;0;0;0;0;0;FALSO;0
1519;10;28070537;0;0;0;0;0;0;0;FALSO;0
1520;10;28217026;0;0;0;0;0;0;0;FALSO;0
1521;10;28050652;0;0;0;0;0;0;1;FALSO;0
1522;10;28090319;0;0;0;0;0;0;0;FALSO;0
1523;10;27984680;0;0;0;0;0;0;1;FALSO;0
1524;10;28088460;0;0;0;0;0;0;0;FALSO;0
1525;10;28037445;0;0;0;0;0;0;0;FALSO;0
1526;10;28318459;0;0;0;0;0;0;5;FALSO;0
1527;10;28313385;0;0;0;0;0;0;0;FALSO;0
1528;10;28217549;0;0;0;0;0;0;1;FALSO;0
1529;10;28137056;0;0;0;0;0;0;0;FALSO;0
1530;10;28286208;0;0;0;0;0;0;0;FALSO;0
1531;10;27686810;0;0;0;0;0;0;0;FALSO;0
1532;10;28077896;0;0;0;0;0;0;0;FALSO;0
1533;10;27643522;0;0;0;0;0;0;0;FALSO;0
1534;10;27989869;0;0;0;0;0;0;0;FALSO;0
1535;10;28148884;0;0;0;0;0;0;0;FALSO;0
1536;10;28389083;0;0;0;0;0;0;0;FALSO;0
1537;10;27951274;0;0;0;0;0;0;0;FALSO;0
1538;10;28257859;0;0;0;0;0;0;0;FALSO;0
1539;10;28199791;0;0;0;0;0;0;0;FALSO;0
1540;10;28248101;0;0;0;0;0;0;2;FALSO;0
1541;10;28116187;0;0;0;0;0;0;0;FALSO;0
1542;10;28089222;0;0;0;0;0;0;2;FALSO;0
1543;10;28204457;0;0;0;0;0;0;0;FALSO;0
1544;10;28121781;0;0;0;0;0;0;0;FALSO;0
1545;10;28171025;0;0;0;0;0;0;0;FALSO;0
1546;10;28220087;0;0;0;0;0;0;2;FALSO;0
1547;10;27937358;0;0;0;0;0;0;0;FALSO;0
1548;10;27981519;0;0;0;0;0;0;0;FALSO;0
1549;10;28195760;0;0;0;0;0;0;0;FALSO;0
1550;10;28144145;0;0;0;0;0;0;0;FALSO;0
1551;10;28232720;0;0;0;0;0;0;0;FALSO;0
1552;10;28093482;0;0;0;0;0;0;0;FALSO;0
1553;10;27902979;0;0;0;0;0;0;0;FALSO;0
1554;10;28019288;0;0;0;0;0;0;1;FALSO;0
1555;10;27213721;0;0;0;0;0;0;0;FALSO;0
1556;10;28316772;0;0;0;0;0;0;2;FALSO;0
1557;10;28225658;0;0;0;0;0;0;1;FALSO;0
1558;10;28060919;0;0;0;0;0;0;0;FALSO;0
1559;10;27715618;0;0;0;0;0;0;0;FALSO;0
1560;10;27950344;0;0;0;0;0;0;0;FALSO;0
1561;10;28291655;0;0;0;0;0;0;0;FALSO;0
1562;10;27966164;0;0;0;0;0;0;0;FALSO;0
1563;10;27985039;0;0;0;0;0;0;0;FALSO;0
1564;10;28093440;0;0;0;0;0;0;0;FALSO;0
1565;10;28313658;0;0;0;0;0;0;0;FALSO;0
1566;10;27866857;0;0;0;0;0;0;2;FALSO;0
1567;10;28132829;0;0;0;0;0;0;1;FALSO;0
1568;10;27268550;0;0;0;0;0;0;1;FALSO;0
1569;10;28060465;0;0;0;0;0;0;0;FALSO;0
1570;10;27989427;0;0;0;0;0;0;0;FALSO;0
1571;10;28198443;0;0;0;0;0;0;0;FALSO;0
1572;10;27780296;0;0;0;0;0;0;0;FALSO;0
1573;10;28121533;0;0;0;0;0;0;0;FALSO;0
1574;10;28038351;0;0;0;0;0;0;1;FALSO;0
1575;10;28162736;0;0;0;0;0;0;0;FALSO;0
1576;10;28123163;0;0;0;0;0;0;0;FALSO;0
1577;10;27941500;0;0;0;0;0;0;0;FALSO;0
1578;10;28236024;0;0;0;0;0;0;0;FALSO;0
1579;10;27598491;0;0;0;0;0;0;0;FALSO;0
1580;10;28099936;0;0;0;0;0;0;0;FALSO;0
1581;10;28203509;0;0;0;0;0;0;3;FALSO;0
1582;10;27898037;0;0;0;0;0;0;2;FALSO;0
1583;10;28282892;0;0;0;0;0;0;0;FALSO;0
1584;10;27916033;0;0;0;0;0;0;0;FALSO;0
1585;10;27960673;0;0;0;0;0;0;3;FALSO;0
1586;10;28202405;0;0;0;0;0;0;0;FALSO;0
1587;10;28142165;0;0;0;0;0;0;0;FALSO;0
1588;10;28094832;0;0;0;0;0;0;0;FALSO;0
1589;10;28285216;0;0;0;0;0;0;0;FALSO;0
1590;10;27979327;0;0;0;0;0;0;3;FALSO;0
1591;10;27932420;0;0;0;0;0;0;0;FALSO;0
1592;10;28276534;0;0;0;0;0;0;0;FALSO;0
1593;10;27774001;0;0;0;0;0;0;2;FALSO;0
1594;10;28148896;0;0;0;0;0;0;0;FALSO;0
1595;10;28059158;0;0;0;0;0;0;0;FALSO;0
1596;10;27935322;0;0;0;0;0;0;0;FALSO;0
1597;10;28150159;0;0;0;0;0;0;0;FALSO;0
1598;10;28095371;0;0;0;0;0;0;0;FALSO;0
1599;10;28074221;0;0;0;0;0;0;2;FALSO;0
1600;10;28106377;0;0;0;0;0;0;0;FALSO;0
1601;10;27920156;0;0;0;0;0;0;1;FALSO;0
1602;10;28293797;0;0;0;0;0;0;0;FALSO;0
1603;10;28051569;0;0;0;0;0;0;3;FALSO;0
1604;10;28385690;0;0;0;0;0;0;0;FALSO;0
1605;10;28067036;0;0;0;0;0;0;0;FALSO;0
1606;10;27859919;0;0;0;0;0;0;0;FALSO;0
1607;10;28047429;0;0;0;0;0;0;0;FALSO;0
1608;10;28295425;0;0;0;0;0;0;0;FALSO;0
1609;10;28075944;0;0;0;0;0;0;0;FALSO;0
1610;10;27935022;0;0;0;0;0;0;0;FALSO;0
1611;10;27993751;0;0;0;0;0;0;0;FALSO;0
1612;10;27741981;0;0;0;0;0;0;3;FALSO;0
1613;10;28187084;0;0;0;0;0;0;0;FALSO;0
1614;10;28055973;0;0;0;0;0;0;0;FALSO;0
1615;10;28147821;0;0;0;0;0;0;0;FALSO;0
1616;10;28138379;0;0;0;0;0;0;0;FALSO;0
1617;10;28287407;0;0;0;0;0;0;0;FALSO;0
1618;10;28212707;0;0;0;0;0;0;0;FALSO;0
1619;10;28257219;0;0;0;0;0;0;2;FALSO;0
1620;10;28260436;0;0;0;0;0;0;1;FALSO;0
1621;10;28080680;0;0;0;0;0;0;2;FALSO;0
1622;10;28243781;0;0;0;0;0;0;0;FALSO;0
1623;10;28093764;0;0;0;0;0;0;0;FALSO;0
1624;10;28007992;0;0;0;0;0;0;0;FALSO;0
1625;10;28121396;0;0;0;0;0;0;0;FALSO;0
1626;10;28099340;0;0;0;0;0;0;0;FALSO;0
1627;10;28283625;0;0;0;0;0;0;0;FALSO;0
1628;10;28164842;0;0;0;0;0;0;0;FALSO;0
1629;10;27818882;0;0;0;0;0;0;1;FALSO;0
1630;10;27403594;0;0;0;0;0;0;1;FALSO;0
1631;10;27754071;0;0;0;0;0;0;0;FALSO;0
1632;10;28119896;0;0;0;0;0;0;0;FALSO;0
1633;10;28000080;0;0;0;0;0;0;0;FALSO;0
1634;10;28268604;0;0;0;0;0;0;3;FALSO;0
1635;10;28392372;0;0;0;0;0;0;1;FALSO;0
1636;10;27816352;0;0;0;0;0;0;0;FALSO;0
1637;10;28185134;0;0;0;0;0;0;0;FALSO;0
1638;10;28269200;0;0;0;0;0;0;0;FALSO;0
1639;10;28043115;0;0;0;0;0;0;0;FALSO;0
1640;10;26909717;0;0;0;0;0;0;1;FALSO;0
1641;10;27977748;0;0;0;0;0;0;1;FALSO;0
1642;10;28363835;0;0;0;0;0;0;0;FALSO;0
1643;10;28150808;0;0;0;0;0;0;0;FALSO;0
1644;10;28254550;0;0;0;0;0;0;2;FALSO;0
1645;10;28089623;0;0;0;0;0;0;0;FALSO;0
1646;10;28247793;0;0;0;0;0;0;0;FALSO;0
1647;10;27211710;0;0;0;0;0;0;0;FALSO;0
1648;10;28055893;0;0;0;0;0;0;0;FALSO;0
1649;10;27949930;0;0;0;0;0;0;1;FALSO;0
1650;10;28019607;0;0;0;0;0;0;0;FALSO;0
1651;10;28236244;0;0;0;0;0;0;2;FALSO;0
1652;10;27871610;0;0;0;0;0;0;1;FALSO;0
1653;10;28145295;0;0;0;0;0;0;0;FALSO;0
1654;10;28234720;0;0;0;0;0;0;0;FALSO;0
1655;10;27952965;0;0;0;0;0;0;3;FALSO;0
1656;10;28159567;0;0;0;0;0;0;1;FALSO;0
1657;10;27900336;0;0;0;0;0;0;2;FALSO;0
1658;10;28088812;0;0;0;0;0;0;2;FALSO;0
1659;10;28076350;0;0;0;0;0;0;1;FALSO;0
1660;10;28085080;0;0;0;0;0;0;0;FALSO;0
1661;10;28293916;0;0;0;0;0;0;0;FALSO;0
1662;10;27667903;0;0;0;0;0;0;0;FALSO;0
1663;10;28138433;0;0;0;0;0;0;0;FALSO;0
1664;10;28071986;0;0;0;0;0;0;2;FALSO;0
1665;10;27948161;0;0;0;0;0;0;0;FALSO;0
1666;10;28253944;0;0;0;0;0;0;1;FALSO;0
1667;10;27966976;0;0;0;0;0;0;0;FALSO;0
1668;10;28282285;0;0;0;0;0;0;0;FALSO;0
1669;10;28060687;0;0;0;0;0;0;0;FALSO;0
1670;10;28136560;0;0;0;0;0;0;0;FALSO;0
1671;10;28056072;0;0;0;0;0;0;0;FALSO;0
1672;10;28006089;0;0;0;0;0;0;1;FALSO;0
1673;10;28202250;0;0;0;0;0;0;0;FALSO;0
1674;10;27990032;0;0;0;0;0;0;0;FALSO;0
1675;10;28188114;0;0;0;0;0;0;1;FALSO;0
1676;10;28271070;0;0;0;0;0;0;0;FALSO;0
1677;10;28280699;0;0;0;0;0;0;0;FALSO;0
1678;10;28323819;0;0;0;0;0;0;0;FALSO;0
1679;10;28126571;0;0;0;0;0;0;1;FALSO;0
1680;10;28361140;0;0;0;0;0;0;0;FALSO;0
1681;10;28196810;0;0;0;0;0;0;0;FALSO;0
1682;10;28245712;0;0;0;0;0;0;0;FALSO;0
1683;10;28037402;0;0;0;0;0;0;1;FALSO;0
1684;10;28139429;0;0;0;0;0;0;0;FALSO;0
1685;10;27850932;0;0;0;0;0;0;0;FALSO;0
1686;10;27909082;0;0;0;0;0;0;0;FALSO;0
1687;10;27899114;0;0;0;0;0;0;0;FALSO;0
1688;10;28191181;0;0;0;0;0;0;0;FALSO;0
1689;10;27947603;0;0;0;0;0;0;0;FALSO;0
1690;10;27978031;0;0;0;0;0;0;0;FALSO;0
1691;10;28314445;0;0;0;0;0;0;1;FALSO;0
1692;10;28055435;0;0;0;0;0;0;0;FALSO;0
1693;10;28099916;0;0;0;0;0;0;0;FALSO;0
1694;10;27741335;0;0;0;0;0;0;0;FALSO;0
1695;10;28184273;0;0;0;0;0;0;0;FALSO;0
1696;10;27995039;0;0;0;0;0;0;2;FALSO;0
1697;10;27957260;0;0;0;0;0;0;1;FALSO;0
1698;10;27986617;0;0;0;0;0;0;0;FALSO;0
1699;10;28106082;0;0;0;0;0;0;0;FALSO;0
1700;10;27854870;0;0;0;0;0;0;2;FALSO;0
1701;10;28297537;0;0;0;0;0;0;0;FALSO;0
1702;10;27067080;0;0;0;0;0;0;0;FALSO;0
1703;10;28145785;0;0;0;0;0;0;0;FALSO;0
1704;10;28301401;0;0;0;0;0;0;0;FALSO;0
1705;10;27978326;0;0;0;0;0;0;0;FALSO;0
1706;10;27970282;0;0;0;0;0;0;0;FALSO;0
1707;10;27886485;0;0;0;0;0;0;0;FALSO;0
1708;10;28086960;0;0;0;0;0;0;0;FALSO;0
1709;10;28137830;0;0;0;0;0;0;0;FALSO;0
1710;10;28189611;0;0;0;0;0;0;0;FALSO;0
1711;10;28293763;0;0;0;0;0;0;0;FALSO;0
1712;10;27800131;0;0;0;0;0;0;1;FALSO;0
1713;10;27702522;0;0;0;0;0;0;2;FALSO;0
1714;10;27742645;0;0;0;0;0;0;0;FALSO;0
1715;10;28281772;0;0;0;0;0;0;1;FALSO;0
1716;10;28263272;0;0;0;0;0;0;1;FALSO;0
1717;10;28034845;0;0;0;0;0;0;1;FALSO;0
1718;10;28036878;0;0;0;0;0;0;0;FALSO;0
1719;10;28127655;0;0;0;0;0;0;0;FALSO;0
1720;10;28216409;0;0;0;0;0;0;0;FALSO;0
1721;10;27923257;0;0;0;0;0;0;0;FALSO;0
1722;10;27992904;0;0;0;0;0;0;1;FALSO;0
1723;10;27874660;0;0;0;0;0;0;0;FALSO;0
1724;10;28011265;0;0;0;0;0;0;0;FALSO;0
1725;10;28159447;0;0;0;0;0;0;0;FALSO;0
1726;10;28165536;0;0;0;0;0;0;1;FALSO;0
1727;10;28045745;0;0;0;0;0;0;0;FALSO;0
1728;10;28205841;0;0;0;0;0;0;0;FALSO;0
1729;10;27947890;0;0;0;0;0;0;0;FALSO;0
1730;10;28083177;0;0;0;0;0;0;0;FALSO;0
1731;10;28250704;0;0;0;0;0;0;0;FALSO;0
1732;10;27833443;0;0;0;0;0;0;0;FALSO;0
1733;10;28150293;0;0;0;0;0;0;0;FALSO;0
1734;10;28312269;0;0;0;0;0;0;0;FALSO;0
1735;10;28018739;0;0;0;0;0;0;0;FALSO;0
1736;10;28031351;0;0;0;0;0;0;0;FALSO;0
1737;10;28044055;0;0;0;0;0;0;0;FALSO;0
1738;10;27856391;0;0;0;0;0;0;2;FALSO;0
1739;10;28079246;0;0;0;0;0;0;0;FALSO;0
1740;10;28177881;0;0;0;0;0;0;1;FALSO;0
1741;10;28067080;0;0;0;0;0;0;0;FALSO;0
1742;10;28312742;0;0;0;0;0;0;0;FALSO;0
1743;10;28201387;0;0;0;0;0;0;0;FALSO;0
1744;10;28094836;0;0;0;0;0;0;3;FALSO;0
1745;10;28033602;0;0;0;0;0;0;0;FALSO;0
1746;10;28110529;0;0;0;0;0;0;2;FALSO;0
1747;10;28332699;0;0;0;0;0;0;0;FALSO;0
1748;10;27781460;0;0;0;0;0;0;2;FALSO;0
1749;10;27738633;0;0;0;0;0;0;1;FALSO;0
1750;10;28103259;0;0;0;0;0;0;0;FALSO;0
1751;10;27870017;0;0;0;0;0;0;0;FALSO;0
1752;10;28063705;0;0;0;0;0;0;2;FALSO;0
1753;10;28052794;0;0;0;0;0;0;1;FALSO;0
1754;10;27910277;0;0;0;0;0;0;0;FALSO;0
1755;10;27881250;0;0;0;0;0;0;3;FALSO;0
1756;10;27949918;0;0;0;0;0;0;1;FALSO;0
1757;10;28117566;0;0;0;0;0;0;0;FALSO;0
1758;10;28274122;0;0;0;0;0;0;0;FALSO;0
1759;10;27962819;0;0;0;0;0;0;0;FALSO;0
1760;10;28133039;0;0;0;0;0;0;0;FALSO;0
1761;10;28278846;0;0;0;0;0;0;0;FALSO;0
1762;10;28163978;0;0;0;0;0;0;0;FALSO;0
1763;10;27937198;0;0;0;0;0;0;0;FALSO;0
1764;10;28046013;0;0;0;0;0;0;0;FALSO;0
1765;10;28018140;0;0;0;0;0;0;2;FALSO;0
1766;10;27918367;0;0;1;0;0;0;0;FALSO;0
1767;10;28141876;0;0;0;0;0;0;1;FALSO;0
1768;10;28291270;0;0;0;0;0;0;0;FALSO;0
1769;10;28237999;0;0;0;0;0;0;0;FALSO;0
1770;10;27569789;0;0;0;0;0;0;0;FALSO;0
1771;10;28119918;0;0;0;0;0;0;0;FALSO;0
1772;10;28243368;0;0;0;0;0;0;1;FALSO;0
1773;10;28089549;0;0;0;0;0;0;0;FALSO;0
1774;10;28141384;0;0;0;0;0;0;0;FALSO;0
1775;10;28026537;0;0;0;0;0;0;1;FALSO;0
1776;10;27936757;0;0;1;0;0;0;2;FALSO;0
1777;10;27960055;0;0;0;0;0;0;1;FALSO;0
1778;10;28033658;0;0;0;0;0;0;2;FALSO;0
1779;10;28145050;0;0;0;0;0;0;0;FALSO;0
1780;10;28276818;0;0;0;0;0;0;0;FALSO;0
1781;10;28219670;0;0;0;0;0;0;0;FALSO;0
1782;10;27793181;0;0;0;0;0;0;0;FALSO;0
1783;10;28288960;0;0;0;0;0;0;1;FALSO;0
1784;10;27846752;0;0;0;0;0;0;2;FALSO;0
1785;10;27994389;0;0;0;0;0;0;0;FALSO;0
1786;10;28236896;0;0;0;0;0;0;0;FALSO;0
1787;10;27647033;0;0;0;0;0;0;0;FALSO;0
1788;10;27745789;0;0;0;0;0;0;2;FALSO;0
1789;10;28073159;0;0;0;0;0;0;0;FALSO;0
1790;10;28250785;0;0;0;0;0;0;1;FALSO;0
1791;10;28229234;0;0;0;0;0;0;0;FALSO;0
1792;10;28156926;0;0;0;0;0;0;1;FALSO;0
1793;10;28288097;0;0;0;0;0;0;0;FALSO;0
1794;10;28169004;0;0;0;0;0;0;2;FALSO;0
1795;10;28003884;0;0;0;0;0;0;0;FALSO;0
1796;10;27878795;0;0;0;0;0;0;0;FALSO;0
1797;10;28047959;0;0;0;0;0;0;1;FALSO;0
1798;10;28109453;0;0;0;0;0;0;1;FALSO;0
1799;10;28050197;0;0;0;0;0;0;0;FALSO;0
1800;10;28178899;0;0;0;0;0;0;0;FALSO;0
1801;10;28097248;0;0;0;0;0;0;0;FALSO;0
1802;10;27992244;0;0;0;0;0;0;0;FALSO;0
1803;10;27990433;0;0;0;0;0;0;0;FALSO;0
1804;10;28236284;0;0;0;0;0;0;1;FALSO;0
1805;10;28077521;0;0;0;0;0;0;0;FALSO;0
1806;10;28053079;0;0;0;0;0;0;0;FALSO;0
1807;10;27709368;0;0;0;0;0;0;0;FALSO;0
1808;10;27876579;0;0;0;0;0;0;0;FALSO;0
1809;10;28186319;0;0;0;0;0;0;0;FALSO;0
1810;10;27678672;0;0;0;0;0;0;0;FALSO;0
1811;10;27980014;0;0;0;0;0;0;1;FALSO;0
1812;10;28320877;0;0;0;0;0;0;0;FALSO;0
1813;10;28054510;0;0;0;0;0;0;0;FALSO;0
1814;10;27956144;0;0;0;0;0;0;0;FALSO;0
1815;10;28127035;0;0;0;0;0;0;0;FALSO;0
1816;10;27989160;0;0;0;0;0;0;0;FALSO;0
1817;10;27793174;0;0;0;0;0;0;2;FALSO;0
1818;10;28275854;0;0;0;0;0;0;0;FALSO;0
1819;10;28144370;0;0;0;0;0;0;0;FALSO;0
1820;10;28223237;0;0;0;0;0;0;1;FALSO;0
1821;10;28098458;0;0;0;0;0;0;0;FALSO;0
1822;10;28263480;0;0;0;0;0;0;0;FALSO;0
1823;10;27952996;0;0;0;0;0;0;2;FALSO;0
1824;10;28323105;0;0;0;0;0;0;0;FALSO;0
1825;10;27796275;0;0;0;0;0;0;3;FALSO;0
1826;10;28014731;0;0;0;0;0;0;0;FALSO;0
1827;10;28399665;0;0;0;0;0;0;0;FALSO;0
1828;10;28262405;0;0;0;0;0;0;0;FALSO;0
1829;10;28154889;0;0;0;0;0;0;0;FALSO;0
1830;10;28434573;0;0;0;0;0;0;1;FALSO;0
1831;10;28312014;0;0;0;0;0;0;0;FALSO;0
1832;10;27660473;0;0;0;0;0;0;0;FALSO;0
1833;10;28223768;0;0;0;0;0;0;0;FALSO;0
1834;10;27983066;0;0;0;0;0;0;0;FALSO;0
1835;10;27810642;0;0;0;0;0;0;0;FALSO;0
1836;10;27979020;0;0;0;0;0;0;0;FALSO;0
1837;10;28012804;0;0;0;0;0;0;0;FALSO;0
1838;10;28196983;0;0;0;0;0;0;1;FALSO;0
1839;10;27647491;0;0;0;0;0;0;0;FALSO;0
1840;10;28129922;0;0;0;0;0;0;0;FALSO;0
1841;10;27487353;0;0;0;0;0;0;0;FALSO;0
1842;10;28190588;0;0;0;0;0;0;0;FALSO;0
1843;10;28240459;0;0;0;0;0;0;2;FALSO;0
1844;10;28245609;0;0;0;0;0;0;0;FALSO;0
1845;10;28160391;0;0;0;0;0;0;0;FALSO;0
1846;10;28193820;0;0;0;0;0;0;0;FALSO;0
1847;10;28246889;0;0;0;0;0;0;0;FALSO;0
1848;10;28275183;0;0;0;0;0;0;0;FALSO;0
1849;10;27901993;0;0;0;0;0;0;0;FALSO;0
1850;10;28213894;0;0;0;0;0;0;0;FALSO;0
1851;10;27863055;0;0;0;0;0;0;1;FALSO;0
1852;10;27779610;0;0;0;0;0;0;0;FALSO;0
1853;10;28398308;0;0;0;0;0;0;1;FALSO;0
1854;10;27720639;0;0;0;0;0;0;0;FALSO;0
1855;10;27872200;0;0;0;0;0;0;0;FALSO;0
1856;10;28094791;0;0;0;0;0;0;0;FALSO;0
1857;10;28040672;0;0;0;0;0;0;0;FALSO;0
1858;10;28175312;0;0;0;0;0;0;1;FALSO;0
1859;10;28130339;0;0;0;0;0;0;0;FALSO;0
1860;10;28192231;0;0;0;0;0;0;1;FALSO;0
1861;10;28245112;0;0;0;0;0;0;0;FALSO;0
1862;10;28171107;0;0;0;0;0;0;0;FALSO;0
1863;10;28007914;0;0;0;0;0;0;0;FALSO;0
1864;10;27869957;0;0;0;0;0;0;0;FALSO;0
1865;10;28019134;0;0;0;0;0;0;0;FALSO;0
1866;10;27873197;0;0;0;0;0;0;0;FALSO;0
1867;10;27961283;0;0;0;0;0;0;0;FALSO;0
1868;10;28203386;0;0;0;0;0;0;0;FALSO;0
1869;10;28192728;0;0;0;0;0;0;0;FALSO;0
1870;10;28013160;0;0;0;0;0;0;2;FALSO;0
1871;10;27991420;0;0;0;0;0;0;0;FALSO;0
1872;10;28094642;0;0;0;0;0;0;0;FALSO;0
1873;10;28105619;0;0;0;0;0;0;0;FALSO;0
1874;10;28032177;0;0;0;0;0;0;0;FALSO;0
1875;10;28249342;0;0;0;0;0;0;0;FALSO;0
1876;10;28178830;0;0;0;0;0;0;0;FALSO;0
1877;10;28307985;0;0;0;0;0;0;0;FALSO;0
1878;10;28137162;0;0;0;0;0;0;0;FALSO;0
1879;10;27990644;0;0;0;0;0;0;3;FALSO;0
1880;10;27896689;0;0;0;0;0;0;0;FALSO;0
1881;10;27858326;0;0;0;0;0;0;0;FALSO;0
1882;10;27893517;0;0;0;0;0;0;0;FALSO;0
1883;10;27996933;0;0;0;0;0;0;2;FALSO;0
1884;10;28334004;0;0;0;0;0;0;0;FALSO;0
1885;10;28238201;0;0;0;0;0;0;0;FALSO;0
1886;10;27980850;0;0;0;0;0;0;0;FALSO;0
1887;10;28282353;0;0;0;0;0;0;1;FALSO;0
1888;10;28084096;0;0;0;0;0;0;0;FALSO;0
1889;10;27807252;0;0;0;0;0;0;0;FALSO;0
1890;10;28184177;0;0;0;0;0;0;0;FALSO;0
1891;10;27714227;0;0;0;0;0;0;0;FALSO;0
1892;10;28291336;0;0;0;0;0;0;0;FALSO;0
1893;10;28059137;0;0;0;0;0;0;0;FALSO;0
1894;10;28148591;0;0;0;0;0;0;0;FALSO;0
1895;10;28163570;0;0;0;0;0;0;0;FALSO;0
1896;10;27951589;0;0;0;0;0;0;0;FALSO;0
1897;10;27664421;0;0;0;0;0;0;0;FALSO;0
1898;10;28187402;0;0;0;0;0;0;0;FALSO;0
1899;10;28234403;0;0;0;0;0;0;0;FALSO;0
1900;10;28250416;0;0;0;0;0;0;0;FALSO;0
1901;10;28251581;0;0;0;0;0;0;0;FALSO;0
1902;10;28119173;0;0;0;0;0;0;0;FALSO;0
1903;10;27810529;0;0;0;0;0;0;0;FALSO;0
1904;10;28182923;0;0;0;0;0;0;0;FALSO;0
1905;10;28194501;0;0;0;0;0;0;1;FALSO;0
1906;10;28190457;0;0;0;0;0;0;0;FALSO;0
1907;10;28375307;0;0;0;0;0;0;0;FALSO;0
1908;10;28173561;0;0;0;0;0;0;0;FALSO;0
1909;10;28250418;0;0;0;0;0;0;0;FALSO;0
1910;10;27948327;0;0;0;0;0;0;0;FALSO;0
1911;10;27853787;0;0;0;0;0;0;0;FALSO;0
1912;10;28038147;0;0;0;0;0;0;2;FALSO;0
1913;10;28191888;0;0;0;0;0;0;0;FALSO;0
1914;10;26949401;0;0;0;0;0;0;1;FALSO;0
1915;10;28352381;0;0;0;0;0;0;0;FALSO;0
1916;10;28020498;0;0;0;0;0;0;1;FALSO;0
1917;10;28072778;0;0;0;0;0;0;0;FALSO;0
1918;10;28161410;0;0;0;0;0;0;0;FALSO;0
1919;10;28368235;0;0;0;0;0;0;0;FALSO;0
1920;10;28096678;0;0;0;0;0;0;0;FALSO;0
1921;10;27952155;0;0;0;0;0;0;1;FALSO;0
1922;10;27972241;0;0;0;0;0;0;0;FALSO;0
1923;10;28307431;0;0;0;0;0;0;0;FALSO;0
1924;10;27967535;0;0;0;0;0;0;0;FALSO;0
1925;10;28193681;0;0;0;0;0;0;1;FALSO;0
1926;10;27805763;0;0;0;0;0;0;0;FALSO;0
1927;10;28166710;0;0;0;0;0;0;0;FALSO;0
1928;10;27886153;0;0;0;0;0;0;0;FALSO;0
1929;10;27952051;0;0;0;0;0;0;0;FALSO;0
1930;10;28191968;0;0;0;0;0;0;1;FALSO;0
1931;10;28179195;0;0;0;0;0;0;0;FALSO;0
1932;10;27984428;0;0;0;0;0;0;1;FALSO;0
1933;10;28110286;0;0;0;0;0;0;1;FALSO;0
1934;10;28228149;0;0;0;0;0;0;0;FALSO;0
1935;10;28273225;0;0;0;0;0;0;0;FALSO;0
1936;10;28018302;0;0;0;0;0;0;0;FALSO;0
1937;10;27942477;0;0;0;0;0;0;0;FALSO;0
1938;10;27952631;0;0;0;0;0;0;2;FALSO;0
1939;10;27934637;0;0;0;0;0;0;1;FALSO;0
1940;10;28139114;0;0;0;0;0;0;0;FALSO;0
